split,worker_id,scenario_id,scenario_harm,harm,good,permissibility_rating,intention_rating,causal_structure,evitability,action,full_scenario
3,405,3,0,2.5,3.0,4,5,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,405,8,0,3.0,4.5,4,4,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,405,8,0,3.5,4.5,4,5,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,405,6,0,1.5,5.0,4,2,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,405,2,0,1.5,3.0,4,4,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,405,9,0,2.0,3.5,4,4,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,405,3,0,2.5,3.0,4,4,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,405,0,0,3.5,4.0,4,1,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,405,7,0,2.5,2.0,4,4,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,405,5,0,1.0,3.5,4,4,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,405,7,0,2.5,2.0,4,4,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,405,9,0,1.5,4.0,4,4,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,405,1,0,4.5,4.0,4,4,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,389,7,0,2.5,2.0,2,4,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,389,8,0,3.0,4.5,2,4,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,389,5,0,1.0,3.5,5,1,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,389,9,0,1.5,4.0,4,2,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,389,3,0,2.5,3.0,5,1,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,389,2,0,3.0,2.5,2,3,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
3,389,1,0,4.5,4.0,1,4,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,389,7,0,2.5,2.0,1,5,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,389,8,0,3.5,4.5,1,5,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,389,6,0,1.5,5.0,5,4,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,389,4,0,3.0,4.5,1,5,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
3,389,3,0,2.5,3.0,5,1,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,389,5,0,2.0,4.0,1,5,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,389,2,0,1.5,3.0,2,4,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,389,0,0,3.5,4.0,2,3,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,389,9,0,2.0,3.5,3,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,400,5,0,2.0,4.0,4,1,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,400,2,0,1.5,3.0,4,4,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,400,8,0,3.5,4.5,4,1,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,400,7,0,2.5,2.0,2,2,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,400,3,0,2.5,3.0,2,5,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,400,4,0,3.0,4.5,4,1,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
3,400,9,0,2.0,3.5,4,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,400,6,0,1.5,5.0,4,1,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,400,0,0,3.5,4.0,2,3,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,400,3,0,2.5,3.0,4,5,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,400,5,0,1.0,3.5,3,2,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,400,8,0,3.0,4.5,4,2,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,400,1,0,4.5,4.0,4,4,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,400,9,0,1.5,4.0,4,1,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,400,7,0,2.5,2.0,2,2,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,400,2,0,3.0,2.5,1,2,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
3,470,6,0,1.5,5.0,4,2,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,470,2,0,1.5,3.0,3,2,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,470,7,0,2.5,2.0,3,4,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,470,7,0,2.5,2.0,2,4,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,470,8,0,3.5,4.5,2,2,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,470,9,0,1.5,4.0,2,4,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,470,5,0,1.0,3.5,3,2,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,470,8,0,3.0,4.5,2,2,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,470,3,0,2.5,3.0,4,4,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,470,2,0,3.0,2.5,2,4,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
3,470,1,0,4.5,4.0,4,5,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,470,5,0,2.0,4.0,4,4,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,470,3,0,2.5,3.0,5,5,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,470,4,0,3.0,4.5,2,2,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
3,470,0,0,3.5,4.0,3,2,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,470,9,0,2.0,3.5,4,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,430,0,0,3.5,4.0,2,2,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,430,2,0,3.0,2.5,3,2,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
3,430,9,0,2.0,3.5,5,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,430,9,0,1.5,4.0,4,2,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,430,5,0,1.0,3.5,2,4,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,430,1,0,4.5,4.0,2,4,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,430,4,0,3.0,4.5,2,4,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
3,430,3,0,2.5,3.0,5,1,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,430,6,0,1.5,5.0,4,2,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,430,5,0,2.0,4.0,2,4,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,430,7,0,2.5,2.0,4,2,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,430,7,0,2.5,2.0,4,2,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,430,8,0,3.5,4.5,2,4,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,430,3,0,2.5,3.0,5,1,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,430,2,0,1.5,3.0,5,1,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,430,8,0,3.0,4.5,1,4,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,445,3,0,2.5,3.0,3,3,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
3,445,5,0,2.0,4.0,2,4,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,445,8,0,3.0,4.5,3,2,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
3,445,7,0,2.5,2.0,1,2,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
3,445,4,0,3.0,4.5,1,3,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
3,445,3,0,2.5,3.0,5,4,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,445,5,0,1.0,3.5,3,1,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
3,445,0,0,3.5,4.0,2,2,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,445,8,0,3.5,4.5,3,1,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,445,2,0,3.0,2.5,2,3,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
3,445,7,0,2.5,2.0,2,2,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,445,1,0,4.5,4.0,1,5,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
